datetime,day_of_week,order_id,order_total,payment_method,number_of_maindishes,number_of_snacks,number_of_drinks,number_of_soups,number_of_extras,is_takeaway
2025-05-22 18:35:00,4,8145,253.0,3,1.0,1.0,1.0,0.0,0.0,0
2025-05-22 18:37:00,4,8145,253.0,3,1.0,1.0,1.0,0.0,0.0,0
2025-05-22 18:39:00,4,21031,422.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-05-22 18:43:00,4,21032,367.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-05-22 18:47:00,4,21033,440.0,1,3.0,1.0,0.0,0.0,0.0,1
2025-05-22 19:05:00,4,8146,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-05-22 19:07:00,4,8151,211.0,3,1.0,0.0,2.0,0.0,0.0,0
2025-05-22 19:10:00,4,21036,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-22 19:12:00,4,21037,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-22 19:13:00,4,21038,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-05-22 19:16:00,4,8162,560.0,3,2.0,1.0,4.0,0.0,0.0,0
2025-05-22 19:17:00,4,8161,411.0,3,2.0,2.0,2.0,0.0,0.0,0
2025-05-22 19:20:00,4,21039,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-05-22 19:21:00,4,8147,307.0,3,2.0,1.0,0.0,0.0,0.0,1
2025-05-22 19:31:00,4,21048,252.0,2,1.0,1.0,0.0,0.0,1.0,1
2025-05-22 19:39:00,4,8154,718.0,3,3.0,0.0,0.0,3.0,3.0,1
2025-05-22 19:50:00,4,21050,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-22 19:52:00,4,8155,511.0,3,3.0,2.0,0.0,0.0,0.0,1
2025-05-22 19:54:00,4,21052,575.0,2,3.0,2.0,0.0,0.0,0.0,1
2025-05-22 20:15:00,4,21059,238.0,2,1.0,1.0,0.0,0.0,1.0,1
2025-05-22 20:21:00,4,8163,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-05-22 20:35:00,4,1302,1142.0,3,4.0,2.0,4.0,2.0,0.0,0
2025-05-22 20:42:00,4,1303,548.0,3,2.0,1.0,4.0,0.0,1.0,0
2025-05-23 14:59:00,5,21064,228.0,2,1.0,1.0,0.0,0.0,1.0,1
2025-05-23 15:30:00,5,8164,0.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-05-23 15:51:00,5,21066,516.0,2,3.0,1.0,0.0,0.0,0.0,1
2025-05-23 16:21:00,5,21067,392.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-05-23 16:43:00,5,21068,336.0,1,1.0,3.0,0.0,0.0,0.0,1
2025-05-23 16:48:00,5,21069,278.0,2,1.0,0.0,1.0,1.0,0.0,1
2025-05-23 16:57:00,5,8176,662.0,3,2.0,1.0,3.0,0.0,0.0,0
2025-05-23 16:59:00,5,21070,561.0,1,3.0,3.0,0.0,0.0,1.0,1
2025-05-23 17:00:00,5,8165,361.0,3,2.0,2.0,0.0,0.0,0.0,1
2025-05-23 17:01:00,5,21072,282.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-05-23 17:06:00,5,21074,304.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-05-23 17:08:00,5,21075,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-23 17:12:00,5,1304,484.0,3,3.0,0.0,3.0,0.0,0.0,0
2025-05-23 17:15:00,5,21077,357.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-05-23 17:16:00,5,21078,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-05-23 17:17:00,5,21079,518.0,1,2.0,4.0,0.0,0.0,0.0,1
2025-05-23 17:19:00,5,21080,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-23 17:20:00,5,21081,251.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-05-23 17:23:00,5,21082,367.0,2,2.0,1.0,0.0,0.0,1.0,1
2025-05-23 17:24:00,5,21083,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-23 17:25:00,5,21084,361.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-05-23 17:26:00,5,8167,75.0,3,1.0,1.0,0.0,0.0,0.0,0
2025-05-23 17:30:00,5,21086,397.0,2,2.0,0.0,0.0,1.0,0.0,1
2025-05-23 17:33:00,5,21087,238.0,2,1.0,1.0,1.0,0.0,0.0,1
2025-05-23 17:35:00,5,21088,634.0,1,4.0,2.0,0.0,0.0,2.0,1
2025-05-23 17:40:00,5,21089,893.0,2,5.0,4.0,0.0,0.0,0.0,1
2025-05-23 17:41:00,5,21090,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-23 17:44:00,5,21092,413.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-05-23 17:47:00,5,21093,314.0,2,2.0,0.0,2.0,0.0,0.0,1
2025-05-23 17:48:00,5,21094,218.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-05-23 17:52:00,5,8168,149.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-05-23 17:57:00,5,21097,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-23 18:01:00,5,21099,581.0,2,3.0,3.0,0.0,0.0,0.0,1
2025-05-23 18:03:00,5,21100,228.0,1,1.0,1.0,0.0,0.0,1.0,1
2025-05-23 18:04:00,5,21101,322.0,2,2.0,0.0,0.0,0.0,2.0,1
2025-05-23 18:10:00,5,21102,133.0,1,1.0,0.0,0.0,0.0,1.0,1
2025-05-23 18:11:00,5,21103,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-23 18:12:00,5,21104,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-05-23 18:17:00,5,8170,749.0,3,5.0,2.0,0.0,0.0,0.0,1
2025-05-23 18:23:00,5,8171,381.0,3,3.0,0.0,0.0,0.0,1.0,1
2025-05-23 18:24:00,5,21107,420.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-05-23 18:32:00,5,21108,321.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-05-23 18:35:00,5,21109,327.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-05-23 18:39:00,5,1305,461.0,3,0.0,0.0,3.0,3.0,3.0,0
2025-05-23 18:51:00,5,8172,946.0,3,5.0,7.0,0.0,0.0,0.0,1
2025-05-23 18:54:00,5,8176,662.0,3,2.0,1.0,3.0,0.0,0.0,0
2025-05-23 18:55:00,5,8176,662.0,3,2.0,1.0,3.0,0.0,0.0,0
2025-05-23 18:57:00,5,8173,535.0,3,4.0,0.0,1.0,0.0,0.0,1
2025-05-23 18:59:00,5,8174,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-05-23 19:05:00,5,21114,696.0,1,3.0,5.0,0.0,0.0,0.0,1
2025-05-23 19:11:00,5,21116,353.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-05-23 19:15:00,5,8175,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-05-23 19:21:00,5,21118,353.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-05-23 19:24:00,5,21119,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-05-23 19:28:00,5,21120,541.0,1,3.0,3.0,0.0,0.0,0.0,1
2025-05-23 19:30:00,5,21122,232.0,1,1.0,0.0,0.0,1.0,1.0,1
2025-05-23 19:32:00,5,1307,514.0,3,0.0,6.0,2.0,0.0,1.0,0
2025-05-23 19:33:00,5,8180,1798.0,3,6.0,7.0,5.0,1.0,0.0,0
2025-05-23 19:38:00,5,1308,1150.0,3,2.0,1.0,6.0,0.0,0.0,0
2025-05-23 19:42:00,5,21126,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-05-23 19:45:00,5,21127,594.0,2,2.0,5.0,0.0,0.0,0.0,1
2025-05-23 19:52:00,5,8182,617.0,3,1.0,1.0,3.0,0.0,1.0,0
2025-05-23 20:02:00,5,8178,280.0,3,2.0,0.0,1.0,0.0,0.0,0
2025-05-23 20:03:00,5,8178,280.0,3,2.0,0.0,1.0,0.0,0.0,0
2025-05-23 20:05:00,5,1309,677.0,3,3.0,2.0,3.0,1.0,0.0,0
2025-05-23 20:10:00,5,8179,118.0,3,0.0,2.0,0.0,0.0,0.0,0
2025-05-23 20:25:00,5,8181,250.0,3,2.0,0.0,0.0,0.0,0.0,0
2025-05-23 20:48:00,5,8182,617.0,3,1.0,1.0,3.0,0.0,1.0,0
2025-05-24 15:17:00,6,21135,298.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-05-24 15:33:00,6,8183,420.0,3,3.0,1.0,0.0,0.0,0.0,1
2025-05-24 15:44:00,6,8184,547.0,3,1.0,0.0,4.0,0.0,0.0,0
2025-05-24 16:13:00,6,21137,303.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-05-24 16:23:00,6,21138,272.0,2,1.0,2.0,0.0,0.0,1.0,1
2025-05-24 16:45:00,6,21140,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-24 16:58:00,6,21141,477.0,2,3.0,0.0,3.0,0.0,0.0,1
2025-05-24 17:01:00,6,21142,318.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-05-24 17:12:00,6,21144,252.0,2,1.0,2.0,0.0,0.0,0.0,1
2025-05-24 17:21:00,6,21145,367.0,2,1.0,1.0,0.0,1.0,2.0,1
2025-05-24 17:22:00,6,8185,248.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-05-24 17:24:00,6,21147,353.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-05-24 17:32:00,6,21148,544.0,1,3.0,3.0,0.0,0.0,0.0,1
2025-05-24 17:35:00,6,8186,149.0,3,1.0,1.0,0.0,0.0,0.0,1
2025-05-24 17:36:00,6,21150,519.0,1,3.0,2.0,0.0,0.0,0.0,1
2025-05-24 17:37:00,6,21151,512.0,1,4.0,0.0,0.0,0.0,1.0,1
2025-05-24 17:40:00,6,21153,357.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-05-24 17:44:00,6,21154,516.0,2,2.0,2.0,0.0,1.0,0.0,1
2025-05-24 17:49:00,6,8187,460.0,3,3.0,1.0,0.0,0.0,0.0,1
2025-05-24 17:50:00,6,8187,460.0,3,3.0,1.0,0.0,0.0,0.0,1
2025-05-24 17:53:00,6,21157,769.0,1,5.0,2.0,0.0,0.0,0.0,1
2025-05-24 17:59:00,6,8188,642.0,3,4.0,2.0,0.0,0.0,0.0,1
2025-05-24 18:09:00,6,8194,539.0,3,3.0,0.0,4.0,0.0,0.0,0
2025-05-24 18:10:00,6,8189,379.0,3,3.0,0.0,0.0,0.0,0.0,1
2025-05-24 18:16:00,6,21160,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-24 18:21:00,6,21161,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-05-24 18:22:00,6,21162,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-24 18:27:00,6,21163,218.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-05-24 18:32:00,6,8193,518.0,3,1.0,0.0,2.0,0.0,0.0,0
2025-05-24 18:34:00,6,21164,367.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-05-24 18:38:00,6,8196,540.0,3,1.0,0.0,2.0,0.0,0.0,0
2025-05-24 18:44:00,6,21165,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-24 18:49:00,6,21167,262.0,2,1.0,1.0,2.0,0.0,0.0,1
2025-05-24 18:50:00,6,8197,1098.0,3,4.0,2.0,2.0,0.0,0.0,0
2025-05-24 18:59:00,6,8195,268.0,3,2.0,0.0,1.0,0.0,0.0,0
2025-05-24 19:04:00,6,8190,129.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-05-24 19:10:00,6,1310,438.0,3,4.0,1.0,1.0,0.0,0.0,0
2025-05-24 19:12:00,6,21170,422.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-05-24 19:14:00,6,8191,238.0,3,2.0,0.0,0.0,0.0,0.0,0
2025-05-24 19:15:00,6,8192,149.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-05-24 19:16:00,6,21173,518.0,2,3.0,2.0,0.0,0.0,0.0,1
2025-05-24 19:31:00,6,21176,298.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-05-24 19:44:00,6,21177,337.0,2,1.0,1.0,0.0,1.0,0.0,1
2025-05-24 19:45:00,6,21178,347.0,1,2.0,2.0,0.0,0.0,1.0,1
2025-05-24 19:46:00,6,21179,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-24 19:56:00,6,21182,498.0,1,4.0,0.0,0.0,0.0,0.0,1
2025-05-24 20:10:00,6,8198,317.0,3,2.0,1.0,0.0,0.0,0.0,1
2025-05-24 20:11:00,6,8199,465.0,3,2.0,3.0,0.0,0.0,1.0,1
2025-05-24 20:20:00,6,1311,589.0,3,1.0,0.0,4.0,0.0,0.0,0
2025-05-24 20:24:00,6,8200,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-05-25 14:47:00,7,21188,208.0,1,1.0,1.0,0.0,0.0,0.0,1
2025-05-25 15:02:00,7,8201,289.0,3,2.0,0.0,1.0,0.0,0.0,0
2025-05-25 15:49:00,7,21190,373.0,2,2.0,1.0,0.0,0.0,1.0,1
2025-05-25 15:50:00,7,21191,264.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-05-25 15:58:00,7,21192,353.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-05-25 15:59:00,7,21194,389.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-05-25 16:04:00,7,21195,538.0,1,4.0,0.0,0.0,0.0,3.0,1
2025-05-25 16:07:00,7,21196,411.0,2,2.0,0.0,0.0,1.0,0.0,1
2025-05-25 16:15:00,7,8202,248.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-05-25 16:21:00,7,21198,386.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-05-25 16:22:00,7,8205,1195.0,3,6.0,0.0,6.0,0.0,0.0,0
2025-05-25 16:37:00,7,8203,267.0,3,3.0,0.0,0.0,0.0,0.0,1
2025-05-25 16:48:00,7,21200,383.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-05-25 16:55:00,7,21202,298.0,2,2.0,0.0,0.0,0.0,1.0,1
2025-05-25 17:02:00,7,21203,123.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-05-25 17:09:00,7,21205,409.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-05-25 17:18:00,7,21207,762.0,1,4.0,4.0,0.0,0.0,0.0,1
2025-05-25 17:22:00,7,21209,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-25 17:33:00,7,21210,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-25 17:51:00,7,8206,303.0,3,1.0,0.0,0.0,0.0,0.0,1
2025-05-25 17:52:00,7,21212,611.0,1,5.0,0.0,0.0,0.0,0.0,1
2025-05-25 17:53:00,7,21214,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-25 17:59:00,7,8207,387.0,3,3.0,0.0,0.0,0.0,1.0,1
2025-05-25 18:04:00,7,21216,232.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-05-25 18:12:00,7,1312,267.0,3,1.0,0.0,1.0,1.0,0.0,0
2025-05-25 18:16:00,7,8209,807.0,3,4.0,2.0,3.0,1.0,0.0,0
2025-05-25 18:24:00,7,21218,308.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-05-25 18:28:00,7,21221,422.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-05-25 18:30:00,7,8210,483.0,3,3.0,0.0,3.0,0.0,0.0,0
2025-05-25 18:31:00,7,8208,307.0,3,2.0,1.0,0.0,0.0,0.0,0
2025-05-25 18:32:00,7,21224,123.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-05-25 18:35:00,7,21225,479.0,1,4.0,2.0,0.0,0.0,0.0,1
2025-05-25 18:39:00,7,21226,307.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-05-25 18:42:00,7,1313,353.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-05-25 18:51:00,7,21229,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-25 18:57:00,7,21230,393.0,1,3.0,1.0,0.0,0.0,0.0,1
2025-05-25 18:59:00,7,8212,1097.0,3,2.0,0.0,1.0,0.0,0.0,0
2025-05-25 19:02:00,7,8212,1097.0,3,2.0,0.0,1.0,0.0,0.0,0
2025-05-25 19:04:00,7,21231,426.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-05-25 19:18:00,7,21232,1074.0,2,6.0,4.0,0.0,0.0,0.0,1
2025-05-25 19:20:00,7,21233,261.0,1,1.0,2.0,0.0,0.0,0.0,1
2025-05-25 19:21:00,7,21234,486.0,1,4.0,0.0,0.0,0.0,0.0,1
2025-05-25 19:30:00,7,21235,496.0,1,4.0,0.0,0.0,0.0,0.0,1
2025-05-25 19:46:00,7,8211,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-05-25 20:27:00,7,1314,496.0,3,2.0,1.0,3.0,0.0,2.0,0
2025-05-27 14:57:00,2,8213,59.0,3,0.0,0.0,1.0,0.0,0.0,0
2025-05-27 15:39:00,2,21242,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-05-27 16:04:00,2,8214,311.0,3,3.0,0.0,0.0,0.0,0.0,1
2025-05-27 16:06:00,2,1315,363.0,3,2.0,1.0,1.0,0.0,0.0,0
2025-05-27 16:20:00,2,21245,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-05-27 16:30:00,2,21246,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-05-27 16:36:00,2,21247,248.0,2,2.0,0.0,0.0,0.0,1.0,1
2025-05-27 16:38:00,2,21248,456.0,2,3.0,1.0,0.0,0.0,1.0,1
2025-05-27 16:41:00,2,8215,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-05-27 16:42:00,2,21250,159.0,2,1.0,0.0,0.0,0.0,1.0,1
2025-05-27 17:01:00,2,8221,314.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-05-27 17:05:00,2,8216,313.0,3,2.0,1.0,0.0,0.0,0.0,0
2025-05-27 17:28:00,2,21252,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-27 17:35:00,2,21253,287.0,2,1.0,2.0,0.0,0.0,0.0,1
2025-05-27 17:39:00,2,8217,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-05-27 17:41:00,2,21255,271.0,1,1.0,2.0,0.0,0.0,0.0,1
2025-05-27 17:44:00,2,21256,1272.0,1,10.0,0.0,0.0,0.0,0.0,1
2025-05-27 17:47:00,2,21257,351.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-05-27 17:48:00,2,21258,492.0,1,4.0,0.0,0.0,0.0,0.0,1
2025-05-27 17:52:00,2,8225,362.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-05-27 17:55:00,2,21259,272.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-05-27 17:56:00,2,8218,63.0,3,2.0,1.0,0.0,0.0,0.0,1
2025-05-27 17:57:00,2,21261,268.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-05-27 17:59:00,2,21262,228.0,1,1.0,1.0,0.0,0.0,1.0,1
2025-05-27 18:03:00,2,21263,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-27 18:04:00,2,8219,758.0,3,4.0,4.0,0.0,0.0,0.0,1
2025-05-27 18:07:00,2,21265,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-05-27 18:12:00,2,8220,486.0,3,4.0,0.0,0.0,0.0,0.0,1
2025-05-27 18:21:00,2,8222,89.0,3,0.0,0.0,0.0,1.0,0.0,0
2025-05-27 18:26:00,2,21269,558.0,1,2.0,4.0,0.0,0.0,2.0,1
2025-05-27 18:31:00,2,8224,427.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-05-27 18:43:00,2,21270,307.0,2,1.0,2.0,0.0,0.0,1.0,1
2025-05-27 18:44:00,2,21271,298.0,2,1.0,1.0,4.0,0.0,0.0,1
2025-05-27 18:51:00,2,21272,333.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-05-27 18:57:00,2,8223,250.0,3,2.0,0.0,0.0,0.0,0.0,0
2025-05-27 19:03:00,2,21275,703.0,2,5.0,0.0,0.0,0.0,0.0,1
2025-05-27 19:08:00,2,21276,371.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-05-27 19:10:00,2,21277,379.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-05-27 19:13:00,2,21279,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-05-27 19:16:00,2,8228,411.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-05-27 19:36:00,2,21280,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-05-27 19:43:00,2,8227,303.0,3,2.0,1.0,1.0,0.0,0.0,0
2025-05-27 19:46:00,2,21282,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-05-27 20:00:00,2,1316,778.0,3,4.0,1.0,7.0,0.0,0.0,0
2025-05-27 20:05:00,2,21284,202.0,1,1.0,1.0,0.0,0.0,0.0,1
2025-05-27 20:06:00,2,1317,399.0,3,2.0,0.0,3.0,0.0,0.0,0
2025-05-28 00:00:00,3,21288,891.0,1,7.0,3.0,0.0,0.0,0.0,1
2025-05-28 14:52:00,3,21289,208.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-05-28 15:14:00,3,8229,398.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-05-28 15:28:00,3,21290,260.0,1,0.0,4.0,0.0,0.0,0.0,1
2025-05-28 15:58:00,3,21292,887.0,1,5.0,4.0,0.0,1.0,1.0,1
2025-05-28 16:17:00,3,21293,123.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-05-28 16:29:00,3,21294,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-05-28 16:30:00,3,21295,637.0,1,2.0,6.0,0.0,0.0,1.0,1
2025-05-28 16:31:00,3,21297,741.0,1,4.0,3.0,0.0,0.0,0.0,1
2025-05-28 16:41:00,3,21298,640.0,1,4.0,2.0,0.0,0.0,0.0,1
2025-05-28 16:43:00,3,8230,372.0,3,2.0,2.0,0.0,0.0,0.0,0
2025-05-28 16:53:00,3,21300,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-05-28 16:55:00,3,21301,218.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-05-28 17:06:00,3,21302,182.0,1,1.0,1.0,0.0,0.0,0.0,1
2025-05-28 17:12:00,3,21303,282.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-05-28 17:14:00,3,8231,908.0,3,7.0,1.0,0.0,0.0,0.0,1
2025-05-28 17:17:00,3,8247,648.0,3,1.0,0.0,1.0,0.0,0.0,0
2025-05-28 17:19:00,3,21305,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-05-28 17:21:00,3,8232,432.0,3,3.0,1.0,0.0,0.0,2.0,1
2025-05-28 17:39:00,3,21308,268.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-05-28 17:43:00,3,8233,278.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-05-28 17:44:00,3,8234,491.0,3,3.0,2.0,0.0,0.0,0.0,1
2025-05-28 17:48:00,3,21311,218.0,1,1.0,0.0,0.0,1.0,0.0,1
2025-05-28 17:59:00,3,8235,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-05-28 18:01:00,3,21313,343.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-05-28 18:06:00,3,8236,555.0,3,5.0,0.0,0.0,0.0,0.0,1
2025-05-28 18:07:00,3,21316,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-28 18:11:00,3,21317,343.0,1,3.0,1.0,0.0,0.0,0.0,1
2025-05-28 18:13:00,3,8245,455.0,3,3.0,1.0,1.0,0.0,0.0,0
2025-05-28 18:14:00,3,21318,303.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-05-28 18:19:00,3,21321,351.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-05-28 18:23:00,3,1318,318.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-05-28 18:28:00,3,8238,294.0,3,2.0,1.0,0.0,0.0,0.0,0
2025-05-28 18:30:00,3,8239,248.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-05-28 18:36:00,3,21326,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-05-28 18:37:00,3,21329,430.0,1,3.0,1.0,0.0,0.0,0.0,1
2025-05-28 18:40:00,3,8241,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-05-28 18:41:00,3,21331,252.0,1,1.0,0.0,0.0,1.0,1.0,1
2025-05-28 18:42:00,3,8250,483.0,3,1.0,1.0,2.0,1.0,2.0,0
2025-05-28 18:46:00,3,8242,392.0,3,2.0,2.0,0.0,0.0,1.0,1
2025-05-28 18:49:00,3,8249,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-05-28 18:50:00,3,21333,323.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-05-28 18:51:00,3,21334,267.0,1,2.0,1.0,0.0,0.0,1.0,1
2025-05-28 18:54:00,3,8250,483.0,3,1.0,1.0,2.0,1.0,2.0,0
2025-05-28 18:56:00,3,8243,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-05-28 19:02:00,3,8244,192.0,3,1.0,1.0,0.0,0.0,0.0,1
2025-05-28 19:06:00,3,8248,109.0,3,0.0,0.0,2.0,0.0,1.0,0
2025-05-28 19:09:00,3,8246,1633.0,3,13.0,0.0,2.0,0.0,0.0,1
2025-05-28 19:26:00,3,21340,392.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-05-28 19:30:00,3,8252,573.0,3,3.0,2.0,3.0,0.0,0.0,0
2025-05-28 19:31:00,3,1319,701.0,3,4.0,3.0,3.0,0.0,0.0,0
2025-05-28 19:35:00,3,1320,423.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-05-28 19:37:00,3,1321,513.0,3,2.0,1.0,3.0,0.0,0.0,0
2025-05-28 19:44:00,3,21347,247.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-05-28 19:47:00,3,21348,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-28 19:50:00,3,21349,617.0,1,5.0,0.0,0.0,0.0,0.0,1
2025-05-28 19:54:00,3,21350,338.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-05-28 19:58:00,3,8251,276.3,3,2.0,1.0,0.0,0.0,0.0,1
2025-05-29 15:09:00,4,21353,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-05-29 15:59:00,4,21354,650.0,1,4.0,2.0,0.0,0.0,0.0,1
2025-05-29 16:06:00,4,21355,353.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-05-29 16:18:00,4,21357,169.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-05-29 16:21:00,4,8253,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-05-29 16:52:00,4,21359,492.0,1,4.0,0.0,0.0,0.0,0.0,1
2025-05-29 16:54:00,4,21360,581.0,2,4.0,1.0,0.0,0.0,0.0,1
2025-05-29 16:56:00,4,21361,532.0,2,3.0,1.0,0.0,0.0,2.0,1
2025-05-29 17:03:00,4,8254,26.0,3,1.0,0.0,0.0,0.0,1.0,0
2025-05-29 17:09:00,4,21363,357.0,2,1.0,1.0,1.0,1.0,0.0,1
2025-05-29 17:17:00,4,21364,334.0,2,2.0,0.0,3.0,0.0,0.0,1
2025-05-29 17:23:00,4,21365,218.0,2,1.0,1.0,0.0,0.0,0.0,1
